학부,제목,링크,내용,작성일
전자컴퓨터공학부,2024학년도 제2학기 휴학·복학 신청 안내,https://eceng.jnu.ac.kr/bbs/eceng/3287/880882/artclView.do,1. 신청기간 가. 휴학휴학 종류신청 기간대상자일반휴학(등록)2024. 8. 20.(화) ~ 10. 30.(슈)  등록금 납부 후 휴학을 원하는 자일반휴학(미등록)2024. 8. 20.(화) ~ 8. 23.(금)  등록금 납부하지 않고 휴학을 원하는 자※ 등록 기간 내에만 휴학 신청 가능휴학연장2024. 8. 20.(화) ~ 8. 23.(금)  휴학 만료일이 2024. 8. 31.까지인 자군휴학(복무신고)입영일 한 달 전 ~ 입영일  학기 중에 군입대하는 학생 중 미등록으로 군휴학을 원하는 자는 일반휴학(미등록) 신청 승인 후 복무,2024-06-17 11:43:27.0
전자컴퓨터공학부,2024학년도 하계 계절학기 수강취소 기간 및 방법 안내,https://eceng.jnu.ac.kr/bbs/eceng/3287/880642/artclView.do,2024학년도 하계 계절학기 수강취소에 관한 사항을 다음과 같이 안내합니다. 1. 취소기간구분수강취소 기간환불금액취소 방법개강 전수강취소2024. 6. 13.(목) 09:00～2024. 6. 14.(금) 18:00전액학생포털을 이용하여 학생 본인이 직접 전산 취소개강 후수강취소2024. 6. 28.(금) 09:00~ 2024. 7. 5.(금) 18:00수강료의 2/3환불2024. 7. 6.(토) 09:00～ 2024. 7. 9.(화) 18:00수강료의 1/2환불2024. 7. 9.(화) 18:00 이후 수강취소 및 환불 불가2. 수,2024-06-14 09:36:14.0
전자컴퓨터공학부,2024학년도 1학기 응원장학생 선발 안내(접수: 6/20~27),https://eceng.jnu.ac.kr/bbs/eceng/3287/880314/artclView.do,"2024학년도 1학기 응원장학생을 다음과 같이 선발할 예정이오니, 많은 학생들의 지원 바랍니다.가. 지원대상: 학부 재학생 중 가계곤란 등의 사유로 등록금 지원이 필요한 자 - 소득분위 0~1분위: 국가장학금 지원 자격 미달*로 장학금 지원을 받지 못한 경우  * 성적 조건 미충족, 국가장학금 수혜횟수(8회) 초과자 - 최근 1년 이내 부모의 폐업, 실직 등으로 인한 긴급 가계곤란 사유가 발생한 경우나. 지원규모: 가계곤란 정도에 따라 예산 범위 내에서 차등 지원가계곤란 정도장학명장학금액비 고상응원장학1등록금 전액(수업료1+수업료2",2024-06-11 17:41:11.0
전자컴퓨터공학부,2024학년도 하계방학 서틀버스(광주↔여수캠퍼스) 운행 안내(6/25~8.30),https://eceng.jnu.ac.kr/bbs/eceng/3287/880166/artclView.do,"2024학년도 하계방학 셔틀버스를 다음과 같이 운행하고자 합니다.가. 운행 목적: 광주 여수캠퍼스 간 행정업무 지원 및 우편물, 도서 운송 등나. 운행 기간: 2024. 06. 25.(화) ~ 2024. 08. 30.(금) [월, 화, 목, 금 운행하고, 수, 토, 일, 공휴일 미운행]다. 운행 차량: 광주캠퍼스(41인승), 여수캠퍼스(44인승) 대형버스 각 1대라. 운행 현황운행경로운행요일승차장소출발시간도착시간비 고광주   여수월, 금광주캠퍼스 용지 삼거리10:0011:30 여수캠퍼스 로터리16:0017:30 여수   광주화, 목",2024-06-11 10:41:36.0
전자컴퓨터공학부,2024학년도 1학기 기말고사 응원  이천원의 저녁밥  제공 안내(6/10~21)(이용 시간 변경),https://eceng.jnu.ac.kr/bbs/eceng/3287/879874/artclView.do,"2024.6.7. 업데이트 사항   ▶ 이용 시간 변경  - 변경 전 : 햇들마루 17:00 ~ 19:00(월~금)  - 변경 후 : 햇들마루 17:30 ~ 19:00(월~금)2024학년도 1학기 기말고사 기간  천원의 아침밥 과 함께 석식을 제공하여 학생들의 건강을 증진하고, 학업에 전념할수 있도록  이천원의 저녁밥  사업을 시행하오니 학생 여러분께서는 많이 이용해 주시기 바랍니다. 1. 제공기간: 2024. 6. 10.(월) ~ 6. 21.(금)2. 이용시간 :   - 제1학생마루 17:00 ~ 19:00(월~금요일)  -",2024-06-05 09:59:31.0
전자컴퓨터공학부,언어교육원 CLS 한국어 프로그램 홈비지트 모집 안내(~6/10 12:00),https://eceng.jnu.ac.kr/bbs/eceng/3287/879546/artclView.do,"언어교육원에서 미국 국무부가 선발한 미국 대학 및 대학원생에게 8주 동안 한국어 및 한국 문화를 교육하는 CLS(Critical Language Scholarship) 한국어 프로그램을 운영할 예정입니다. 프로그램 참가자와 한국 가족과의 교류와 한국 가정 문화 체험 기회를 제공하고자 아래와 같이 홈비지트 참가 가정을 모집합니다. 1. 지원 자격: 광주 및 전남 내 거주하는 한국 가정(1인 가구 포함)으로 가족 구성원 모두 인종, 종교, 이문화에 대한 편견이 없고 호스트로서 긍정적인 마인드를 가진 가정2. 모집 인원: 최대 25가정",2024-05-31 09:18:15.0
전자컴퓨터공학부,2024학년도「푸른등대 NH농협은행 대학생 재능봉사 캠프」멘토(팀) 모집 안내(~6/4),https://eceng.jnu.ac.kr/bbs/eceng/3287/878911/artclView.do,"한국장학재단에서 시행하는 『푸른등대 NH농협은행 대학생 재능봉사 캠프』를 다음과 같이 안내해 드리오니 학생들의 참여 바랍니다.가. 모집 안내 □ 모집 기간: 2024. 5. 21.(화) ~ 6. 4.(화) 18:00까지 □ 신청 자격: 모집 공고문(붙임1) 참고 □ 지원내용: 활동지원금(1인당 70만 원), 장학금(1인당 최대 150만 원), 활동 확인서 □ 신청 방법: 참여 희망 대학생이 자율적으로 팀을 구성하여 온라인 신청(재단 누리집)【멘토(팀) 참여신청 절차】#9312; 재단 누리집을 통해 온라인 참여 신청* ☞ 팀원 전원",2024-05-22 16:22:37.0
전자컴퓨터공학부,2024년도 한국원자력연구원 냉중성자 여름학교 안내(신청: ~6/21),https://eceng.jnu.ac.kr/bbs/eceng/3287/878672/artclView.do,"한국원자력연구원 원자력교육센터에서는  중성자 소각산란/반사율 실험 및 분석 을 주제로 한 2024년도 냉중성자 여름학교를 다음과 같이 안내하오니 많은 참여 바랍니다.가. 교 육 명: 2024년도 냉중성자 여름학교나. 교육기간: 2024. 8. 6(화) ~ 8. 7(수)다. 모집인원: 30명  ※ 원활한 교육을 위해 30명 내외 선착순 마감. 단, 적정인원초과 시 동일기관 또는 연구실 내 2명 내외 인원 제한  ※ 대학생의 경우 필요 시 온라인 교육(별도 안내) 사전 수료 필수라. 교육비 : 무료(점심식사 제공)  ※ 숙식은 본인이",2024-05-21 10:00:34.0
전자컴퓨터공학부,2024학년도 언어교육원 재학생 참여 프로모션 개최 안내(5/23 10:00~15:00),https://eceng.jnu.ac.kr/bbs/eceng/3287/878664/artclView.do,우리 대학 재학생들의 영어학습 의욕을 고취시키고 2024학년도 외국어강좌를 홍보하기 위하여 재학생 참여 프로모션 행사를 진행하고자 합니다. 관심 있는 학생들의 참여 바랍니다. 가. 시간: 2024. 5. 23.(목) 10:00 ~ 15:00나. 대상: 전남대학교 학생 전체다. 장소: 백도 앞 잔디밭라. 주요 프로그램  - 포토부스  인생 네 컷  운영  - (무료) 음료 이벤트 진행  - (무료) 원어민 강사 영어회화 레벨테스트 실시,2024-05-21 09:50:38.0
전자컴퓨터공학부,2024년「CNU 반올림 클래스」참여학생 모집 안내(5/27~29),https://eceng.jnu.ac.kr/bbs/eceng/3287/878538/artclView.do,"지역사회 취약계층 초등학생을 대상으로 다양한 교육(멘토링) 활동을 지원하는 2024년 「CNU 반올림 클래스」에 많은 학생들의 참여 바랍니다.가. 사 업 명: 2024년 CNU 반올림 클래스나. 활동기간:  24. 7. ~  25. 1. [약 7개월]다. 활동대상: 초등학생 및 우리대학 학부 재학생 각 42명라. 지원사항(장학금 및 활동비): 대학생 1인당 1,320천원 지급마. 신청기간 및 방법 - 기간: '24. 5. 27.(월) ~ 5. 29.(수)  -  방법: 지원서(붙임1)신청서 작성 후 학생과 담당자 메일 제출(orio",2024-05-20 10:14:12.0
전자컴퓨터공학부,2024학년도 2학기 국가장학금 1차 신청 안내(5/21~6/20),https://eceng.jnu.ac.kr/bbs/eceng/3287/878537/artclView.do,"2024학년도 2학기 국가장학금 1차 신청 일정을 다음과 같이 안내하오니 학생들의 국가장학금 신청 바랍니다.가. 신청대상: 재학생*, 복학생, 재입학생, 신입생, 편입생  * 재학생은 국가장학금 1차 신청이 원칙(2차 신청 시 재학 중 2회에 한해서만 수혜 가능)나. 신청기간: '24. 5. 21.(화) 09:00 ~ 6. 20.(목) 18:00 - 서류제출 및 가구원 정보제공 동의 기간: '24. 5. 21.(화) 09:00 ~ '24. 6. 27.(목) 18:00  ※ 주말․공휴일 포함 24시간 신청 가능, 마지막 날은 18시",2024-05-20 10:11:30.0
전자컴퓨터공학부,2024학년도 후기 일반대학원 입학 설명회 안내(전자컴퓨터공학과 컴퓨터정보통신전공),https://eceng.jnu.ac.kr/bbs/eceng/3287/878476/artclView.do,2024학년도 후기 일반대학원 입학 설명회 안내- 전자컴퓨터공학과 컴퓨터정보통신전공 -  2024학년도 후기 일반대학원 신입생 모집과 관련하여 입학설명회 자료를 붙임과 같이 첨부하오니 일반대학원 전자컴퓨터공학과 컴퓨터정보통신전공 입학에 관심 있는 학생들의 참고 바랍니다. ▷ 대학원 소개 : 전자컴퓨터공학과 컴퓨터정보통신전공 소개 및 대학원 과정 안내▷ 연구실 소개 : 전자컴퓨터공학과 컴퓨터정보통신전공 8개 연구실 소개▷ 지원 및 혜택 : 전남대학교 재원 지원 및 혜택 안내▷ 대학원 입학 안내 : 2024학년도 후기 일반대학원 일반전,2024-05-17 17:34:03.0
전자컴퓨터공학부,2024학년도 후기 일반대학원 입학 설명회 안내(전자컴퓨터공학과 전자공학전공),https://eceng.jnu.ac.kr/bbs/eceng/3287/878475/artclView.do,2024학년도 후기 일반대학원 입학 설명회 안내- 전자컴퓨터공학과 전자공학전공 -  2024학년도 후기 일반대학원 신입생 모집과 관련하여 입학설명회 자료를 붙임과 같이 첨부하오니 일반대학원 전자컴퓨터공학과 전자공학전공 입학에 관심 있는 학생들의 참고 바랍니다. ▷ 대학원 소개 : 전자컴퓨터공학과 전자공학전공 소개 및 대학원 과정 안내▷ 연구실 소개 : 전자컴퓨터공학과 전자공학전공 13개 연구실 소개▷ 지원 및 혜택 : 전남대학교 재원 지원 및 혜택 안내▷ 대학원 입학 안내 : 2024학년도 후기 일반대학원 일반전형 입학 안내   ※,2024-05-17 17:32:27.0
전자컴퓨터공학부,2024학년도 후기 일반대학원 입학 설명회 안내(지능전자컴퓨터공학과: 4단계 BK21 사업 선정 학과),https://eceng.jnu.ac.kr/bbs/eceng/3287/878474/artclView.do,2024학년도 후기 일반대학원 입학 설명회 안내- 지능전자컴퓨터공학과 - 2024학년도 후기 일반대학원 신입생 모집과 관련하여 입학설명회 자료를 붙임과 같이 첨부하오니 일반대학원 지능전자컴퓨터공학과 입학에 관심 있는 학생들의 확인 바랍니다. ▷ 대학원 소개 : 지능전자컴퓨터공학과 소개 및 대학원 과정 안내▷ 연구실 소개 : 지능전자컴퓨터공학과 17개 연구실 소개▷ 지원 및 혜택 : 전남대학교 재원 지원 및 혜택 안내▷ 대학원 입학 안내 : 2024학년도 후기 일반대학원 일반전형 입학 안내      지능전자컴퓨터공학과는 4단계 BK2,2024-05-17 17:31:20.0
전자컴퓨터공학부,"국제학생증 ISIC  발급비 지원행사 안내(방문신청: 5/20~22, 온라인신청: 5/17~30)",https://eceng.jnu.ac.kr/bbs/eceng/3287/878219/artclView.do,"국제학생증 ISIC(International Student Identity Card) 무료발급 행사 안내를 다음과 같이 알려드리니 관심있는 학생들의 신청 바랍니다. 1. 발급대상: 전남대학교 재(휴)학생2. 발급방법: 방문 및 온라인 발급3. 발급기간 및 장소  가. 방문신청: 2024. 5. 20.(월) ~ 5. 22.(수) 10:00 ~ 15:00, 후문체육관 및 공대시계탑, 인문대, 스토리움카페 앞  나. 온라인신청: 2024. 5. 17.(금) ~ 5. 30.(목)4. 발급비용: 무료(발급비 17,000원 하나은행 부담)5.",2024-05-16 11:24:50.0
전자컴퓨터공학부,2024년도 중성자회절 여름학교 안내(신청: ~7/19),https://eceng.jnu.ac.kr/bbs/eceng/3287/878215/artclView.do,"한국원자력연구원 원자력교육센터에서는  중성자 회절 분석 활용 결정 구조 분석 을 주제로 한 2024년도 중성자회절 여름학교를 다음과 같이 개최합니다.가. 교 육 명: 2024년도 중성자회절 여름학교나. 교육기간: 2024. 8. 12.(월) ~ 8. 14.(수)다. 모집인원: 50명  ※ 원활한 교육을 위해 50명 내외 선착순 마감. 단, 적정인원초과 시 동일기관 또는 연구실 내 2명 내외 인원 제한라. 교육비 : 무료(점심식사 제공)  ※ 숙식은 본인이 해결  ※ 대전 외 소재 대학(원)생 대상 2박에 해당하는 숙박/조식 지원마.",2024-05-16 11:21:06.0
전자컴퓨터공학부,「2024년 상반기 2차 도전장학(미래) 선발 계획」 공고 안내(신청: ~5/20),https://eceng.jnu.ac.kr/bbs/eceng/3287/878182/artclView.do,"「2024년 상반기 2차 도전장학(미래) 선발 계획」을 다음과 같이 공고하오니 우수한 인재들의 많은 신청바랍니다.1. 장학생 선발  가. 자격 : 2024년 8월 학사과정 졸업자로서 2024학년도 후기 일반전형 및 학 석사연계과정에 지원하여 우리 대학교 일반대학원에 진학한 자    ※ 직전학기 성적 평균평점 2.5이상 (전남대학교 장학규정 제3조(장학생의 자격))  나. 장학금: 인문사회계열 1,700천원, 자연예체능계열 2,300천원    ※ 단, 지원액은 가용예산 범위에 따라 다소 변동 가능함  다. 제출서류대상제출 서류제출 기",2024-05-16 09:18:12.0
전자컴퓨터공학부,2024년 상반기 대학원 총장명예장학(CNU GS-PHF) 선발 안내(~6/5),https://eceng.jnu.ac.kr/bbs/eceng/3287/878140/artclView.do,"2024학년도 상반기 대학원 총장명예장학(CNU GS-PHF) 선발 계획을 다음과 같이 안내하오니 많은 신청 바랍니다.   1. 지원자격    가. 선정기준 : 본부 및 학과 선정기준에 모두 충족하는 2024학년도 후기 일반대학원 석 박사통합과정 신입생(일반전형 1차 합격자)과정본부 선정기준(기준1, 2 모두 충족 필요)학과 선정기준석 박사통합[기준1] 동일 계열 학과 졸업생 + 전일제 학생[기준2] 학부 졸업평점 3.75(4.5만점) 이상인 학생▶전자컴퓨터공학과 : 학과장 추천서 제출▶지능전자컴퓨터공학과 : 학과장 추천서 제출※",2024-05-14 17:23:59.0
전자컴퓨터공학부,여수 엑스포 글로컬 대회 로봇 배틀 참가 제안(신청: ~5/17),https://eceng.jnu.ac.kr/bbs/eceng/3287/877989/artclView.do,"제이엠로보틱스에서 대한민국 글로컬 미래 교육 박람회의 일환으로 특별한 배틀 로봇 경기를 다음과 같이 개최합니다.본대회를 통해 학생들의 기술적 사고와 팀워크를 발휘하여 실제 경쟁 상황에서의 대응 능력을 키울 수 있는 기회를 가지고, 더 큰 자극과 동기를 부여할 것으로 기대하며, 5월 17일 금요일 (자정)까지 참가 신청 바랍니다.가. 대회 명칭: 배틀봇 챔피언쉽 ( BATTLEBOT CHAMPIONSHIP)나. 일시 및 장소: 2024년 5월 29일부터 6월 2일까지, 여수 엑스포 국제관 C동 1F다. 참가 대상: 고등학교, 대학교",2024-05-13 14:31:38.0
전자컴퓨터공학부,(지원대상 정정)2024년 Semicon West 전시회(샌프란시스코) 해외연수 대상자 추천(전자컴퓨터공학부 10명),https://eceng.jnu.ac.kr/bbs/eceng/3287/877957/artclView.do,"지원대상 정정(2024.5.20.)(변경 전)  24학년도 지역인재전형(수시) 입학생(변경 후) 광주광역시 소재 고등학교 출신인  24학년도 지역인재전형(수시) 입학생2024년 Semicon West 전시회 해외연수 - 국제반도체장비재료협회(SEMI)가 주관하는 전시회로 콘퍼런스, 각 기업 전시, 투자포럼으로 이루어지며 콘퍼런스에서는 반도체 전문가들이 연사로 나와 향후 시장 및 기술 동향에 대해 발표함. 반도체 제조장비, 관련 부품, 소재가 주요 전시 품목이며, 이외에도 반도체가 적용되는 사물인터넷, 스마트카 관련 센서 및 솔루션",2024-05-13 10:46:51.0
전자컴퓨터공학부,[공학교육혁신센터] 2024 학생 포트폴리오 교육 참가자 모집 안내(5/27~6/5),https://eceng.jnu.ac.kr/bbs/eceng/3287/877935/artclView.do,공학교육혁신센터에서는 포트폴리오 작성의 필요성에 관한 이해와 동기를 부여하고 재학생의 자기계발 능력 함양 및 효과적 전달 능력 개발을 돕고자 『2024 학생 포트폴리오 교육』을 실시하고자 합니다. 관심있는 학생들의 참여 바랍니다.- 다    음 - 가. 명    칭: 2024 학생포트폴리오 교육나. 교육일시: 2024. 6. 26.(수) 10:00 ~17:00(6시간)다. 교육장소: 전남대학교 광주캠퍼스 G R Hub 1층 세미나실라. 신청기간: 2024. 5. 27.(월) 09:00 ~ 2024. 6. 5.(수) 17:00마. 신,2024-05-13 09:05:44.0
전자컴퓨터공학부,2024학년도 1학기 「표현과 소통 상담실」운영 안내(~8/30),https://eceng.jnu.ac.kr/bbs/eceng/3287/877632/artclView.do,,2024-05-09 13:07:53.0
전자컴퓨터공학부,2024학년도 하계 계절학기 타 대학교(제주대) 수학 신청 안내(~5/14 11:00),https://eceng.jnu.ac.kr/bbs/eceng/3287/877456/artclView.do,"2024학년도 하계 계절학기 타 대학교 운영계획을 다음과 같이 안내하오니 수학을 희망하는 학생은 수학신청원을 해당 기한까지 학과사무실로 제출해 주시기 바랍니다.가. 지원자격: 2024년도 1학기 현재 재적중인 자 ※ 당해학기 졸업(수료)을 목적으로 계절수업을 수강하고자 하는 자는 그 계절수업이 속한 정규학기에 재학한 자에 한함.나. 교류대학 수: 1개 대학만 가능(우리대학+타대학교류 가능, 타대학+타대학 불가)다. 계절학기 총 수강 가능 학점: 6학점 이내(우리대학 수강학점과 교류대학 수강학점 포함)라. 타 대학 계절학기 운영 내용",2024-05-08 14:30:40.0
전자컴퓨터공학부,2024학년도 동원장학재단 섬김의 리더십 장학생 선발 안내,https://eceng.jnu.ac.kr/bbs/eceng/3287/877447/artclView.do,"전남대학교동원장학재단 사업계획에 따라 2024학년도 동원장학재단 섬김의 리더십 장학생 선발을 안내합니다.가. 선발인원: 2명[3학년 1학기 학부 재학생]나. 장학금액: 1인당 연간 600만원(학기당 300만원)다. 장학금 성격: 학업장려금라. 신청기간/장소: 2024. 5. 13.(월) 09:00 ~ 5. 17.(금) 18:00 / 도서관별관(백도) 1층 학생과 장학팀마. 선발방법: 1차 서류심사(100점), 2차 면접심사(50점) * 세부 심사기준 붙임 참조바. 추진일정구분일정비고모집공고 및 안내2024. 5.  7.(화) ~ 5",2024-05-08 14:20:15.0
전자컴퓨터공학부,2024~2025년 전남도-중국(장시성) 청소년 국제교류 참가 대상자 모집 안내(~5/13),https://eceng.jnu.ac.kr/bbs/eceng/3287/877214/artclView.do,전라남도에서는 중국 장시성과의 우호 협력 증진 및 청소년 글로벌 마인드 함양을 위해 2024~2025년 전남-중국(장시성)청소년 국제교류를 다음과 같이 추진한다고 하니 관심있는 학생들의 참여 바랍니다. 가. 신청기간: 2024. 4. 29.(월) ~ 5. 13.(월) 18:00나. 교류기간 - (초청) 2024. 7. 8.(월) ~ 7. 10.(수) 예정/ 2박 3일 - (방문) 2025년 중 6박 7일(변동될 수 있음)다. 교류지역:  24년 초청_전남일원/  25년 방문_중국 장시성 일원라. 모집대상: 25명(전남도 주민등록 +,2024-05-07 09:20:49.0
전자컴퓨터공학부,[차세대통신혁신융합대학사업] 2024년 대한전자공학회 하계종합학술대회 참가 지원 안내(~5/17 17:00),https://eceng.jnu.ac.kr/bbs/eceng/3287/877154/artclView.do,"차세대통신혁신융합대학사업단에서는 차세대통신 분야 혁신인재 양성 및 역량 제고를 위하여 2024년도 대한전자공학회 하계종합학술대회 참가를 아래와 같이 지원하오니 학생들의 신청 바랍니다.- 아    래 -가. 행사 개요 1) 행 사 명: 2024년도 대한전자공학회 하계종합학술대회 2) 행사기간: 2024. 06. 26.(수) ~ 2024. 06. 28.(금) 3) 장    소: 롯데호텔 제주(중문) 4) 참여대상: 전남대학교 학부 재학생 5) 지원사항: 참가비, 숙박비, 식비, 교통비, 보험비 전액 지원  ※ 프로그램 참여자 마일리지",2024-05-03 18:23:59.0
전자컴퓨터공학부,국립대학 육성사업 대학생 홍보대사 11기 모집 안내(~5/12),https://eceng.jnu.ac.kr/bbs/eceng/3287/877152/artclView.do,"국립대학 육성사업 발전협의회에서는 육성사업 참여대학의 성과자료 구축 및 홍보 콘텐츠 제작 등을 위하여 아래와 같이 대학생 홍보대사 11기를 모집하고 있어 안내하오니, 학생들의 참여 바랍니다. 가. 공모개요 - 접수기간: 2024. 5. 12.(일)까지 - 모집분야: SNS 홍보팀, 크리에이터팀(영상특기자) - 모집인원: SNS 홍보팀 24명, 크리에이터팀(영상특기자) 4명 - 지원자격: 전국 37개 국립대학에 재학 중인 대학(원)생 - 활동혜택: 활동비 및 홍보 물품(단체복 등), 수료증 지급 등 - 접수방법: 이메일 접수(joon",2024-05-03 18:20:34.0
전자컴퓨터공학부,[차세대통신혁신융합대학사업] 2024년 한국통신학회 하계종합학술발표회 참가 지원 안내(신청: ~5/17),https://eceng.jnu.ac.kr/bbs/eceng/3287/876936/artclView.do,차세대통신혁신융합대학사업단에서는 차세대통신 분야 혁신인재 양성 및 역량 제고를 위하여 아래와 같이 2024년도 한국통신학회 하계종합학술발표회 참가를 아래와 같이 지원하오니 학생들의 참여 바랍니다.- 아    래 -1. 행사 개요 가. 행 사 명: 2024년도 한국통신학회 하계종합학술발표회 나. 행사기간: 2024. 06. 19.(수) ~ 2024. 06. 22.(토)  다. 참여기간: 2024. 06. 20.(목) ~ 2024. 06. 22.(토)   ※ 기말고사 기간: 2024. 06. 18.(화) ~ 2024. 06. 24.(,2024-05-02 09:29:33.0
전자컴퓨터공학부,"언어교육원 CLS 한국어 프로그램 언어파트너, 룸메이트 모집 안내(~5/10)",https://eceng.jnu.ac.kr/bbs/eceng/3287/876821/artclView.do,"우리대학 언어교육원에서는 미국 국무부가 선발한 미국 대학 및 대학원생에게 8주 동안 한국어 및 한국 문화를 교육하는 CLS(Critical Language Scholarship) 한국어 프로그램을 운영할 예정입니다. 프로그램 기간 동안 참가자의 한국생활을 돕고 한국문화를 공유할 언어파트너 및 룸메이트를 모집하고자 하니, 관심있는 학생들의 참여 바랍니다. 1. 지원 자격: 전남대학교에 재학중이며 인종, 종교, 이문화에 대한 편견이 없고, 긍정적인 마인드를 가진 학부 혹은 대학원생2. 활동 일정  가. 언어파트너: 2024. 6. 2",2024-04-30 16:49:43.0
전자컴퓨터공학부,학부 재학생 대상 [영어 말하기/글쓰기/학습전략 1:1 무료 코칭] 안내,https://eceng.jnu.ac.kr/bbs/eceng/3287/876818/artclView.do,"언어교육원에서는 우리 대학 학부 재학생의 자기주도학습 역량 강화를 통한 외국어 능력  함양을 위해 영어학습센터(English Learning Center)를 개설하여 영어학습지원 서비스를 제공하고 있습니다. 『원어민 강사 영어 말하기 및 글쓰기 1:1 무료 코칭』 및 『내국인 강사 영어 학습전략 1:1 무료 코칭』 서비스를 실시하오니, 학생들의 많은 참여 바랍니다.가. 기간: 2024. 04. 01.(월) ~ 2025. 02. 21.(금)  ※ 언어교육원 외국어 강좌 일정과 동일하게 운영나. 코칭 영역: 원어민 말하기, 원어민 글쓰",2024-04-30 16:43:36.0
전자컴퓨터공학부,[차세대통신혁신융합대학사업] 2024년 제3회 CO-Week Academy 참가 지원 안내(~5/17),https://eceng.jnu.ac.kr/bbs/eceng/3287/876640/artclView.do,차세대통신혁신융합대학사업단에서는 대학 간 경계를 허물고 학과간의 벽을 넘어 전공과 관계없이 학생 누구나 참여하여 첨단분야 교육 수강을 도모하기 위한 첨단분야 혁신융합대학사업 제3회 CO-Week Academy 참가를 아래와 같이 지원하오니 학생들의 신청 바랍니다. -아 래-가. 행사 개요 1) 행 사 명: 첨단분야 혁신융합대학사업 제3회 CO-Week Academy 참가 2) 기 간: 2024. 07. 01.(월) ~ 2024. 07. 05.(금) 3) 장 소: 계명대학교 성서캠퍼스 4) 참가대상: 전남대학교 학부 재학생 5) 참가,2024-04-30 09:14:01.0
전자컴퓨터공학부,2024년「CNU나눔-전공연계 국내봉사」참여팀 모집 안내(~5/13),https://eceng.jnu.ac.kr/bbs/eceng/3287/876518/artclView.do,"전문적 지식을 습득하는 대학생들이 지역사회 발전에 필요한 조직적인 봉사활동 참여로 리더십을 배양하고 공동체 의식을 함양하는 2024년 전공연계 봉사활동 프로그램을 아래와 같이 공모하오니 많은 학생들의 참여 바랍니다.가. 사 업 명: 2024년 CNU나눔-전공연계 국내봉사나. 사업기간: 2024년 6월 10월다. 참여대상: 학과(부) 재학생 및 담당교수라. 선발팀수: 13팀 내외마. 지원금(1팀당): 1,000천원~1,500천원바. 신청기간 및 방법 - 기간: '24. 4. 29.(월) ~ 5. 13.(월) -  방법: 붙임의 [별첨",2024-04-29 15:18:46.0
전자컴퓨터공학부,2024학년도 2학기 한일 대학생 연수 프로그램 참가자 모집 안내(~5/6),https://eceng.jnu.ac.kr/bbs/eceng/3287/876460/artclView.do,우리대학 학생들의 국제적 현장 실무 감각 및 글로벌 역량 강화를 위해 2024학년도 2학기 한 일 대학생 연수 프로그램 참가자를 모집합니다. 1. 파견기간: 2024학년도 2학기 / 2024. 8월 중 ~ 2025. 1월 중2. 파견목적: 일본 현지 기업에서 한 학기 동안 현장실습국가파견기관직무내용모집전공선발인원어학 자격일본Asia Information SystemSW 개발 및 지원이공계열4명일본어 또는 영어 공인 외국어 성적 소지자CALSW 개발 및 지원이공계열3명Fourth Valley (Connect Job)콘텐츠 제작전공무관,2024-04-29 11:30:32.0
전자컴퓨터공학부,2024년 대통령과학장학금 신규장학생 선발 안내(~4/30),https://eceng.jnu.ac.kr/bbs/eceng/3287/876305/artclView.do,한국장학재단에서 시행하는 2024년 대통령과학장학금 신규장학생 신청과 관련하여 다음과 같이 안내해 드리니 우수 학생들의 지원 바랍니다. 가. 주요 사항 □ 장학개요  ㅇ 발전 가능성이 있는 우수 이공계 미래인재를 선발하여 학업 전념 및 대한민국 리더 과학자로의 성장을 지원 □ 지원자격  ㅇ 자연과학 및 공학계열 학과(부)에 재학중인 신입생 또는 3학년생 □ 지원방법  ㅇ 국내(일반): 지원 희망 학생이 한국장학재단 홈페이지에 직접 신청  ㅇ 국내(지역추천): 시 도 교육감의 추천을 받은 학생이 한국장학재단 홈페이지에 직접 신청 □,2024-04-26 09:36:10.0
전자컴퓨터공학부,2024년 국립대학 육성사업 [해외취업뽀개기 Season1] 참여 안내(신청: ~5/8),https://eceng.jnu.ac.kr/bbs/eceng/3287/876088/artclView.do,글로벌 인재양성을 위한 2024년 국립대학 육성사업 해외취업뽀개기 Season1을 아래와 같이 운영하오니 많은 대학생의 신청 바랍니다.가. 신청기간: 2024. 4. 23.(수) ~ 5. 8.(수)나. 신청방법: 2가지 방법 중 택 1  - 취업진로 포털(CAPD)에서 신청  - 성장마루(비교과통합플랫폼)에서 신청다. 선발일정: 2024. 5. 10.(금) 16:00예정  - 비대면 면접 예정 (신청자에 한해 추후 안내)라. 방문국가: 일본 도쿄 일원마. 참여기업: 3개 기업 및 2개 중개기관바. 운영기간  - 사전 멘토링: 202,2024-04-24 16:20:58.0
