학부,제목,링크,내용,작성일
지능형모빌리티융합학과,[학사안내]2023학년도 신(편)입생 학생증(스마트카드) 발급 신청 안내,https://mobility.jnu.ac.kr/bbs/imob/69/870795/artclView.do,"2023학년도 신(편)입생 학생증(스마트카드) 발급 신청 안내 □ 신청 대상: 2023학년도 신입생(학부, 편입, 대학원)    ※ 외국인 학생은 학생증 카드 대면(오프라인 발급만 가능)□ 학생증(스마트 카드) 종류 및 기능 구분기능1. 학생증 체크카드카드형(ID+금융기능)- 신분증- 소속 대학 건물 출입- 도서관, 기숙사 등 시설물 출입- 도서관 좌석 배정, 도서 대출/반납- 전자 출결- 금융기능(체크카드), 후불교통카드2. 학생증 카드카드형(ID기능)- 위와 동일* 금융기능 없음3. 모바일 학생증모바일 QR형(ID기능) - 신",2024-02-23 20:48:09.0
지능형모빌리티융합학과,★일반물리1-26분반 담당교수 변경 공지,https://mobility.jnu.ac.kr/bbs/imob/69/870691/artclView.do,지능형모빌리티융합학과 교양필수 과목 수업 담당교수 변경 공지1학년 교양필수 교과목인 일반물리1-26분반 담당교수 변경- 김나리 교수 -  박준모 교수 로 변경수업시간 및 강의실은 변경 없이 그대로 진행됩니다.,2024-02-21 18:57:09.0
지능형모빌리티융합학과,★시간 수정 [수강신청] 2학년 전필 고체역학 안내,https://mobility.jnu.ac.kr/bbs/imob/69/870219/artclView.do,2024. 1학기 수강신청 안내2학년 전필 교과목 고체역학 인원 수 추가 및 강의실 변경- 수강인원 추가: 2월19일(월) 오전 11시 수강인원 추가 예정- 강의실 변경: AI융합대학 402호 -  AI융합대학 301호 변경※ 고체역학 수강신청이 안된 재학생들은 다음주 월요일에 신청해주세요~,2024-02-15 18:23:57.0
지능형모빌리티융합학과,★회차 수정 [공지] 2024학년도 1학기 빛그린산학융합캠퍼스 셔틀버스 운행 안내,https://mobility.jnu.ac.kr/bbs/imob/69/870014/artclView.do,"AI융합대학 지능형모빌리티융합학과에서는 2024학년도 1학기 빛그린산학융합캠퍼스 셔틀버스 운행을 아래와 같이 안내 합니다. 1. 운행 기간: 2024. 3. 4.(월) ~ 6. 21.(금), [매주 화, 목 운행]2. 운행구간: 용봉캠퍼스 광주버스터미널 호남대 빛그린산학융합캠퍼스3. 운행스케쥴: 산학융합캠퍼스 통학 재학생 시간표 반영*1) 빛그린산학융합캠퍼스 방면(통학버스)   회차 AI융합대학 (교육융합관 사거리) 광주버스터미널 건너편 (광주은행ATM 앞) 호남대학교(정문앞) 빛그린산학융합캠퍼스 주차장   1회 09:00 09:1",2024-02-13 15:21:27.0
지능형모빌리티융합학과,[수업]2024년도 1학기 빛그린캠퍼스 시간표 안내,https://mobility.jnu.ac.kr/bbs/imob/69/870010/artclView.do,"2023학년도 2학기 지능형모빌리티융합학과의 빛그린산학융합캠퍼스 시간표 안내합니다.빛그린산학융합캠퍼스는 강의계획서에 안내된 시간과 약간의 차이가 있으니 아래 시간표를 보시고 수업준비를 하시면 되겠습니다.지능형모빌리티융합학과 빛그린캠퍼스 2024년 1학기 시간표   요일 시간 화 목   10:00 ~ 10:30 [1교시]모빌리티자율주행1(3학년) 김찬수, 빛그린205 [1교시]모빌리티전력변환시스템(4학년) 이영달, 빛그린203 [1~2교시]모빌리티자율주행1(3학년) 김찬수, 빛그린205 [1~2교시]모빌리티전력변환시스템(4학년) 이영",2024-02-13 15:01:27.0
지능형모빌리티융합학과,★교과목 이수체계도 자료실 업로드,https://mobility.jnu.ac.kr/bbs/imob/69/868091/artclView.do,"지능형모빌리티융합학과 교과목 이수체계도 안내!!홈페이지 자료실에 2021-2024입학자용 교과목 이수체계도를 업로드 하였으니 ,본인의 입학년도에 맞는 교과목 이수체계도를 확인하시어 수강신청 및 졸업소요학점 체크 하시기 바랍니다.",2024-01-18 20:36:48.0
지능형모빌리티융합학과,[장학] 2023학년도 하반기 느티나무 장학금 신청 안내(~1/31),https://mobility.jnu.ac.kr/bbs/imob/69/868088/artclView.do,"2023학년도 하반기 느티나무 장학을 다음과 같이 시행하오니 대상 학생들의 많은 신청 바랍니다 :) 가. 장학금액: 금16,000천원(1인당 1,000천원 이내)나. 지원기준   1) 대상: 학부 재적생(재학생 또는 휴학생)으로 다음 조건에 해당하는 자(소급적용 불가)     - 국가고시, 공인자격증 등 당해연도 해당 시험에 1차 합격한 자     - 각종 대외활동 등을 통해 당해연도 당선 또는 수상한 자   2) 지원제한: 수업연한 초과자 및 근신 이상의 징계처분을 받은 자   3) 수혜횟수 제한: 동일 자격에 대해서는 1회만 지",2024-01-18 19:56:24.0
지능형모빌리티융합학과,[편입학](★입실 시간 변경) 2024학년도 편입학 면접 안내,https://mobility.jnu.ac.kr/bbs/imob/69/867241/artclView.do,2024학년도 편입학 면접 안내 ■ 전형일시: 2024.2.1.(목) 09:00~■ 지능형모빌리티융합학과 면접장소 : AI융합대학 204호 (면접 대기실: AI융합대학 210호) ■ 지능형모빌리티융합학과 면접 일정(★대기실 입실 시간 수정)- 07:50~08:30: 면접 전 대기실에 입실- 09:00~ : 면접진행■ 편입 면접 관련 제시문 활용 방법☞ 지능형모빌리티융합학과 제시문 활용 면접 진행   대학 적용모집단위 제시문 활용 방법   필기시험 없이 미리 공고한 제시어 내에서 질문   AI융합대학 지능형모빌리티융합학과 전공 기초교,2024-01-11 13:24:08.0
지능형모빌리티융합학과,★2024학년도 제1학기 등록 안내,https://mobility.jnu.ac.kr/bbs/imob/69/866963/artclView.do,"우리 대학교 학사업무 추진 일정에 따라 2024학년도 1학기 등록 공고문을 붙임과 같이 안내하오니, 학생 여러분들께서는 반드시 내역을 확인하시고 기한내 등록금 납부 바랍니다~!  ★ 등록금고지서는 학생이 직접 우리 대학교 홈페이지 또는 전남대포털에서 출력하여 납부!가. 등록기간: 2024. 2. 20.(화) ~ 2. 23.(금) 16:00까지 [4일간]나. 등록장소: 광주은행, 농협(지역농협 포함), 국민은행, 신한은행 전국 본 지점     ※ 등록금고지서는 우편 발송되지 않음(분할납부도 발송안됨) ★ 학생들의 등록금 부담을 완화하",2024-01-08 19:10:28.0
지능형모빌리티융합학과,[장학](~1/11) 2024학년도 1학기 우선 선발 장학 대상자(법정장학 및 복지장학 등) 제출 요청,https://mobility.jnu.ac.kr/bbs/imob/69/866962/artclView.do,"2024학년도 1학기 재학생 등록금 감면 우선 선발 장학생을 선발예정이니,해당 학생이 있다면, 장학 대상자 명단[붙임1] 작성본 및 증빙서류를 2024. 1. 11.(목)까지 학과사무실로 제출하여 주시기 바랍니다.  법정장학   복지장학   특별장학 수혜자격 및 증빙서류 구 분수혜자격증빙 서류장학금비고국가유공장학(법정장학) 독립유공자예우에 관한 법률 등 관련 법령에 따른 법정 장학 대상자 중 직전 학기 평균평점이 1.75(실점 70점) 이상인 자※ 국가유공자 등 본인은 성적 제한 없음 교육지원대상자증명서(본인) 또는 대학수업료등",2024-01-08 19:05:17.0
지능형모빌리티융합학과,[인공지능모빌리티연구실]  학부 인턴 모집,https://mobility.jnu.ac.kr/bbs/imob/69/866159/artclView.do,전남대학교 인공지능모빌리티연구실에서 인턴을 모집합니다.1. 인턴 주제인공지능 기초 공부 및 컴퓨터비전 프로젝트 수행2. 모집 대상인공지능을 공부하고 싶은 학생배우고자 하는 열정이 있는 학생3. 지원 자격파이썬으로 프로그램을 구현이 가능해야 함4. 모집 기간2023.12. 29(금) ~ 2024.1. 4(목)5. 인턴 기간 (예상 기간)2024.1.8(월) ~ 2024.3.8(금)6. 지원 방법이메일(chansoo.kim@jnu.ac.kr)로 지원일정 조율 후 개별 면담7. 지원개인 연구 공간 지원딥러닝 서버 지원8. 연구실 사이트,2023-12-29 15:57:58.0
지능형모빌리티융합학과,"취업지원실 운영 취업교과목 명칭 변경 안내 (생애와직업탐색, 기업직무의이해)",https://mobility.jnu.ac.kr/bbs/imob/69/866075/artclView.do,"학생처 취업지원실에서 운영하는 취업교과목의 명칭을 다음과 같이 변경하였다고 하니, 아래 과목에 관심있는 학생 여러분은 반드시 숙지 하시기 바랍니다~!변경 전변경 후변경 사유적용 시기생애와 직업탐색핵심취업전략- 최근 채용 트렌드 반영적합한 교과목 명칭 사용2024학년도 1학기부터기업직무의 이해산업과 직무 이해※ 교과목 명칭 및 일부 커리큘럼이 변경된 것으로 기존 교과목(일선 2학점/합불제)과 동일함.",2023-12-28 19:10:20.0
지능형모빌리티융합학과,2023학년도 동계 계절학기 학사 운영 사항 알림,https://mobility.jnu.ac.kr/bbs/imob/69/866074/artclView.do,"2023학년도 동계 계절학기 학사 운영에 관한 사항을 아래와 같이 안내하니, 해당 학생들은 아래 내용을 반드시 확인하시고 수업 참여에 차질이 없도록 하시기 바랍니다~! ★ 동계 계절학기 운영 일정업무명기간내용수업기간'23. 12. 26.(화) ~ '24 1. 22.(월)⦁ 강좌별로 종강일이 다를 수 있음개강 후수강취소 기간 23. 12. 26.(화) 09:00 ~1. 8.(월) 18:00⦁ 수업기간 1/3전( 24.1.4.) 수강료의 2/3 환불⦁ 수업기간 1/2전( 24.1.8.) 수강료의 1/2 환불  ※  24.1.8.(월)",2023-12-28 19:09:15.0
지능형모빌리티융합학과,★2024학년도 제1학기  휴학·복학 신청 안내,https://mobility.jnu.ac.kr/bbs/imob/69/865377/artclView.do,2024학년도 제1학기 휴학 복학 신청에 대한 안내문을 아래 및 붙임과 같이 안내하오니 휴.복학 신청 학생들은 반드시 내용을 숙지 후 기간 내 신청 바랍니다~!가. 휴학 신청 기간1) 일반휴학(등록) : 2024. 2. 20.(화) ~ 4. 25.(목)2) 일반휴학(미등록) : 2024. 2. 20.(화) ~ 2. 23.(금)나. 복학 신청 기간1) 조기복학 : 2024. 1. 2.(화) ~ 2. 8.(목)2) 일반복학 : 2024. 1. 2.(화) ~ 2. 23.(금)다. 휴학 복학 신청 방법 및 유의 사항: 붙임 안내문 참조 [,2023-12-19 18:51:19.0
지능형모빌리티융합학과,2024학년도 1학기 대학직장 예비군 전입 신청 및 개인 정보 수정 안내,https://mobility.jnu.ac.kr/bbs/imob/69/865376/artclView.do,"2024학년도 1학기 재학생 중 대학직장 예비군(전남대학교연대 소속)으로 편성되지 않은 학생은 예비군연대로 전입 신청 및 정확한 훈련 안내를 위하여 개인 정보를 수정하시기 바랍니다. 가. 대상: 2024학년도 1학기 대학(원) 재학생[신입(재입학), 편입, 복학, 전과생 포함]  1) 신청 기간: 2024. 1. 2.(화) ~  2) 신청 절차: 전남대학교 포털 내 학사행정 예비군 예비군 전입 신청  3) 전입 신청 4~5일 경과 후 예비군 홈페이지에서 소속 부대 변경 여부 확인나. 소속 부대 확인 및 개인 정보 수정 절차구분소속",2023-12-19 18:49:46.0
지능형모빌리티융합학과,2024학년도 1학기 자유학기(자유교과목) 운영 계획 안내(~12/26),https://mobility.jnu.ac.kr/bbs/imob/69/865375/artclView.do,"2024학년도 1학기 자유학기(자유교과목) 운영 계획을 붙임과 같이 수립하여 시행하오니, 신청희망 학생은 신청서 및 계획서를 기한내 제출바라며, 학과로 승인 심사를 요청하시기 바랍니다~! 가. 신청자격: 우리대학 정규학기 2학기 이상 등록한 학생(최종학기 신청 가능)나. 대상학기: 2024학년도 1학기다. 신청기간: 2023. 12. 18.(월) ~ 12. 26.(화) 18:00까지라. 신청방법: 주제 선정 및 학과(부) 방문 담당 지도교수 배정 신청서 및 계획서 작성 후 출력(5,6p 참고) 지도교수 확인 및 서명(도장) 날인 학",2023-12-19 18:48:08.0
지능형모빌리티융합학과,[장학] 2023학년도 2학기 응원장학금 선발 안내(~12/28),https://mobility.jnu.ac.kr/bbs/imob/69/865374/artclView.do,"2023학년도 2학기 응원장학생을 다음과 같이 선발할 예정이오니, 지원대상 많은 학생들의 지원 바랍니다~! 가. 지원대상: 학부 재학생으로 가계곤란 등의 사유로 등록금 지원이 필요한 자   - 소득분위 0~1분위: 국가장학금 지원 자격 미달*로 장학금 지원을 받지 못한 경우       * 성적 조건 미충족, 국가장학금 수혜횟수(8회) 초과자   - 최근 1년 이내 부모의 폐업, 실직 등으로 인한 긴급 가계곤란 사유가 발생한 경우나. 지원규모: 가계곤란 정도에 따라 예산 범위 내에서 차등 지원가계곤란 정도장학명장학금액비 고상응원장학1",2023-12-19 18:46:57.0
지능형모빌리티융합학과,[취업지원실]24년 상반기 공채대비 실전 모의면접 프로그램,https://mobility.jnu.ac.kr/bbs/imob/69/864275/artclView.do,"전남대학교24년 상반기 공채대비 실전 모의면접 프로그램 - 2023년 12월 교육 -   신청기간 : 2023년 12월 1일(금) ~ 12월 12일(화) 13:00까지2. 수업기간 : 2023년 12월 20일(수) ~ 22일(금) - 총 3회 진행(전체강의 1회, 면접컨설팅 2회)3. 수업장소 : 전남대학교 도서관 별관(백도) 취업강의실2, 취업상담실■ 운영 개요24년 상반기 공채시기 사기업 및 공기업 취업을 목표로 하는 재학생을 위한 면접 컨설팅 프로그램  ❚참가대상 : 24년 상반기 사기업∙공기업∙공공기관 취업계획 및 컨설팅 희",2023-12-07 19:04:40.0
지능형모빌리티융합학과,[간담회]1학년 재학생 간담회 실시 (12월6일(수) 오전11시30분~),https://mobility.jnu.ac.kr/bbs/imob/69/863943/artclView.do,"○ 1학년 재학생 지도교수 간담회 실시 (12월6일(수) 오전 11시30분~ 12시30분)  1. 김대용 교수님: AI융합대학 301호  2. 유용민 교수님: AI융합대학 302호  3. 이천환 교수님: AI융합대학 401호  4. 김찬수 교수님: AI융합대학 210호- 23학번 1학년 학생들은 ""전남대포털- 취업진로-상담-교수""탭 클릭하여 지도교수 확인 후 해당 강의실로 11시30분까지 참석하시기 바랍니다.- 지도교수님과 함께 점심 식사 예정(지도교수님 찾기가 어려울 경우 아래 연락처로 연락 요망)문의: AI융합대학 오아란 조교",2023-12-05 10:13:44.0
지능형모빌리티융합학과,[공지] AI융합대학 홍보 UCC 공모전 재공고(~12/29),https://mobility.jnu.ac.kr/bbs/imob/69/860782/artclView.do,"AI융합대학 홍보 UCC 공모전 공고         전남대학교 AI융합대학에서「AI융합대학 홍보 UCC 공모전」을 다음과 같이 시행하오니 많은 참여바랍니다.1. 추진배경 ○ AI융합대학 및 소속 학과 홍보용 UCC 제작을 통해 구성원들의 자긍심 고취 및 홍보 방안의 다양화 모색 ○ 우리 단과대학 및 소속 학과의 교육과정, 인프라 및 우수사례 홍보를 통해 우수 입학자원 확보 및 입시경쟁력 강화 ○ 제작된 다양한 홍보 콘텐츠를 홍보 자원으로 활용함으로써 대학 및 소속 학과의 이미지 제고 2. 개  요 ○ 공 모 명: 전",2023-11-14 19:22:55.0
지능형모빌리티융합학과,국내 기관 탐방 프로그램 공고[심층 전공 탐색],https://mobility.jnu.ac.kr/bbs/imob/69/860675/artclView.do,,2023-11-13 17:33:13.0
지능형모빌리티융합학과,2023 AI융합대학 국외 기획탐사 프로그램 안내,https://mobility.jnu.ac.kr/bbs/imob/69/859574/artclView.do,"AI융합대학 국외기획 탐사 운영 계획         ○ 사업개요 가. 사업기간: 2023. 11. ~ 2024. 02. 나. 지원대상: AI융합대학 재학생(부 복수전공 불가) 다. 지원예산: 총 19,670,000원 라. 탐방대상: 전공 관련 국외 산업체, 연구소, 대학, 기관 등 ○ 지원내용 - 왕복항공료(수수료 발생 본인 부담), 국내 교통비 - 체재비: 일비, 식비, 숙박비는 공무원 여비 규정에 따른 단가 적용하며, 예산 범위 내에서 체제비 지급  * 지원금 상한액: 아시아권 1인 기준 1,500,000원 /",2023-10-30 10:23:21.0
지능형모빌리티융합학과,[경진대회] 2023 미래형모빌리티 공학아이디어  캡스톤디자인 경진대회 참가자 모집 안내,https://mobility.jnu.ac.kr/bbs/imob/69/859529/artclView.do,"- 광주전남지역혁신플랫폼 미래형운송기기육성사업단에서 2023 Tech Fair 및 G-Fair 기간 동안 '미래형모빌리티 공학아이디어   캡스톤디자인 경진대회'를 진행할 예정입니다. 참여대학에 재학 중인 학생들을 모집하고자 하오니 관심 있는 분들의 많은 참여 바랍니다.  ○ 대상 : 광주전남지역혁신플랫폼 참여대학 공학계열 학부생 대학원생 ○ 일정 : 23. 11. 15.(수) ~ 16.(목) ○ 장소 : 전남대학교 공과대학 4 7호관, 용지관 ○ 세부내용   대회분야 경진내용 대회혜택   공학아이디어 경진대회 모빌리티 관련 다양한",2023-10-27 20:31:19.0
지능형모빌리티융합학과,"[사업] 에너지 분야 기관 탐방 및 취업 교육「에너지 제주, 취업 캠프」참여자 모집 (~10/25) ★",https://mobility.jnu.ac.kr/bbs/imob/69/859151/artclView.do,"에너지 산업 분야 기업 탐방 및 취업 캠프가탄소 없는 섬, 제주도에서열립니다! 지능형모빌리티융합학과 학생들의많은 참여 부탁드립니다!!■ 행사명: 에너지 제주, 취업 캠프■ 일시: 2023. 12. 1.(금) ~ 12. 2.(토)■ 장소: 제주특별자치도■ 프로그램: 에너지 산업 유관기관 견학 (한국남부발전) 및 취업 컨설팅   - 세부 일정은 추후 공지 예정■ 참여신청 ○ 신청기한: ~ 2023. 10. 25.(수) ○ 신청방법: 사업신청서 [붙임] 작성하여 담당자 메일 발송 (현진경 jkxhyun@jnu.ac.kr)  - 신청 ▷",2023-10-24 11:03:32.0
지능형모빌리티융합학과,[언어교육원]2023학년도 5차 외국어강좌 안내,https://mobility.jnu.ac.kr/bbs/imob/69/858611/artclView.do,▶외국어강좌 접수https://lec.jnu.ac.kr/▶공인영어시험대비반 접수(토익 / 토익스피킹 / 모의토익)https://www.gtcprogram.com/jnu/index.php?M=enrolment,2023-10-16 17:52:59.0
지능형모빌리티융합학과,"[공지] 시험기간 302호, 402호 강의실, 스튜던트라운지 룸1,2 열람 공지(~10/27오전까지)",https://mobility.jnu.ac.kr/bbs/imob/69/858513/artclView.do,"안녕하세요, AI융합대학 학생 여러분!!시험기간동안 AI융합대학-302호, 402호 강의실, 스튜던트라운지 룸1,2 열람 공지 안내합니다.※ 302호, 402호 강의실 사용 정보 안내- 일시: 2023.10.16.(월) 18시~ 10.20.(금) 08시 - 일시: 2023.10.23.(월) 18시~ 10.27.(금) 08시 - 토요일, 일요일, 공휴일은 폐쇄.- 매일 저녁 6시부터 다음날 아침 8시까지만 개방 ※ 예약은 따로 필요 없으며, 융합대학 학생이면 자유롭게 사용 가능.※ 스튜던트라운지 룸1,2 사용 정보 안내- 일시: 2",2023-10-14 23:14:59.0
지능형모빌리티융합학과,[공지] 10/5 빛그린산학융합캠퍼스 개관식 버스 탑승 안내,https://mobility.jnu.ac.kr/bbs/imob/69/857792/artclView.do,"AI융합대학 지능형모빌리티융합학과에서는 10월5일(목) 빛그린산학융합캠퍼스 개관식 버스 운행을 아래와 같이 안내 합니다.- 일시: 2023. 10. 05.(목) 오후1시(2학년) , 오후2시(1학년) - 버스 탑승장소: AI융합대학 (교육융합관 사거리)※ 빛그린산학융합캠퍼스- 용봉캠퍼스 출발은 오후5시 입니다.※ 출석인정원은 현장에서 배부하겠습니다.",2023-10-04 20:52:22.0
지능형모빌리티융합학과,[공지사항] 2023학년도 2학기 교과구분 정정 실시 안내,https://mobility.jnu.ac.kr/bbs/imob/69/856555/artclView.do,"2023학년도 2학기 교과구분 정정 실시 안내    2023학년도 2학기 교과구분 정정을 실시하니 아래 내용을 참고하여 신청하시기 바랍니다.교과구분 정정은 휴 복학에 따른 교육과정 적용년도 변경, 부 복수전공 선발/취소, 모집단위간 이동(전과), 국내 타대학 교류 등으로 인하여 본인이 적용하는 교육과정의 교과구분과 성적표의 교과구분이 상이한 학생에 대하여 실시하므로, 기간 내에 붙임 신청서를 작성하여 주전공학과 또는 부 복수전공학과 사무실로 제출하시기 바랍니다.1. 교과구분 정정 신청 기간: 2023. 9. 11.(월) ~ 9.",2023-09-14 16:14:56.0
지능형모빌리티융합학과,[학사안내]2023학년도 동계 계절학기 개설교과목에 대한 수요조사 실시,https://mobility.jnu.ac.kr/bbs/imob/69/856554/artclView.do,2023학년도 동계 계절학기 개설교과목에 대한 수요조사 실시 가. 신청기간: '23. 9. 8.(금) ~ 9. 15.(금)나. 신청대상: 계절학기 수강 희망 학생다. 신청방법: 전남대학교 포털(http://portal.jnu.ac.kr) 로그인 교육지원 내 학사행정 수업 계절학기 계절수업 개설과목 수요조사라. 기타: 2과목까지 수요조사 신청 가능,2023-09-14 16:13:12.0
지능형모빌리티융합학과,[수업]2023년도 2학기 빛그린캠퍼스 시간표 안내,https://mobility.jnu.ac.kr/bbs/imob/69/854581/artclView.do,"2023학년도 2학기 지능형모빌리티융합학과의 빛그린산학융합캠퍼스 시간표 안내합니다.빛그린산학융합캠퍼스는 강의계획서에 안내된 시간과 약간의 차이가 있으니 아래 시간표를 보시고 수업준비를 하시면 되겠습니다.지능형모빌리티융합학과 빛그린캠퍼스 2023년 2학기 시간표   요일 시간 화 목   09:00 ~ 09:30       09:30 ~ 10:00   10:00 ~ 10:30 [2교시]모빌리티전장시스템(3학년), 유용민, 빛그린202 [2~3교시]빌리티전장시스템(3학년), 유용민, 빛그린202   10:30 ~ 11:00   11:00",2023-08-29 19:42:44.0
지능형모빌리티융합학과,[장학안내]2023학년도 2학기 2차 국가근로장학금 학생신청기간 안내,https://mobility.jnu.ac.kr/bbs/imob/69/854580/artclView.do,"2023학년도 2학기 2차 국가근로장학금 학생신청기간 및 신청방법을 안내하오니, 학생 여러분은 적극 신청하여 주시기 바랍니다. 1. 신청방법: 한국장학재단 홈페이지(www.kosaf.go.kr) 및 모바일 어플을 이용하여 신청※ 상세  첨부문서  신청 매뉴얼 참고 2. 신청기간: 2023. 8. 17.(목) 09:00 ～ 9. 14.(목) 18:00 3. 신청 자격 - 학부재학생 지원 가능 - 직전학기 C 이상인 학생(70점/100점만점) 지원 가능 - 자격 제한 학생: 휴학생, 졸업자, 자퇴자, 외국인학생, 산업체위탁생, 국가근로",2023-08-29 18:50:32.0
지능형모빌리티융합학과,[공지] 2023학년도 2학기 빛그린산학융합캠퍼스 셔틀버스 운행 안내,https://mobility.jnu.ac.kr/bbs/imob/69/854249/artclView.do,"AI융합대학 지능형모빌리티융합학과에서는 2023학년도 2학기 빛그린산학융합캠퍼스 셔틀버스 운행을 아래와 같이 안내 합니다. 1. 운행 기간: 2023. 9. 5.(화) ~ 12. 21.(목), [매주 화, 목 운행]2. 운행구간: 용봉캠퍼스 광주버스터미널 호남대 빛그린산학융합캠퍼스3. 운행스케쥴: 산학융합캠퍼스 통학 재학생 시간표 반영*1) 빛그린산학융합캠퍼스 방면(통학버스)   회차 AI융합대학 (교육융합관 사거리) 광주버스터미널 건너편 (광주은행ATM 앞) 호남대학교(정문앞) 빛그린산학융합캠퍼스 주차장   1회 08:40 08:",2023-08-25 20:27:59.0
지능형모빌리티융합학과,(재)유한재단 장학생 신청 안내 (08.10.목. 18:00까지),https://mobility.jnu.ac.kr/bbs/imob/69/852869/artclView.do,2023학년도 2학기 (재)유한재단 장학금 신청안내선  발   인  원: 1명장학금 지원유형: 학업보조비(생활비)선발기준  아래 3가지 기준을 모두 충족하는 자- 직전학기 12학점 이상 수강- 결손 가정 / 다문화 가정의 재학생- 소득분위 0~5분위※ 2023학년 2학기 타장학재단 장학금과 중복수혜 불가 제출서류1. 성적증명서2. 결손 / 다문화 가정을 증빙할 수 있는 서류  (가족관계증명서 및 주민등록초본)3. 소득분위증명서 (한국장학재단)4. 개인정보이용동의서(붙임파일)신청기간2023. 08. 10.(목) 18:00까지 AI융합,2023-08-03 09:49:13.0
지능형모빌리티융합학과,[학사안내]2023학년도 제2학기 등록 안내,https://mobility.jnu.ac.kr/bbs/imob/69/851433/artclView.do,"2023학년도 제2학기 등록 공고2023학년도 제2학기 등록금 납부를 다음과 같이 공고하오니 등록에 차질 없으시기 바랍니다.1. 기 간 : 2023. 8. 22.(화) ~ 8. 25.(금) 16:00까지 [4일간]2. 장 소 : 광주은행, 농협(지역농협 포함), 국민은행, 신한은행 전국 본 지점3. 등록금 분할납부 방법가. 신청대상: 경제사정으로 정해진 기간내에 등록금 전액 납부가 어려워 분할납부하고자 하는 학생[신청제외자: 학부 및 대학원 신입생, 전액 장학금 수혜자, 미등록 휴학예정자, 수업연한초과자]나. 신청기간 : 2023.",2023-07-11 12:27:03.0
지능형모빌리티융합학과,2023학년도 제1회 창감공 공모전 홍보 요청(~9/1),https://mobility.jnu.ac.kr/bbs/imob/69/850178/artclView.do,"교육혁신본부 교수학습센터에서는 대학생의 문화예술역량 강화를 목적으로 제1회 창감공 공모전을 새롭게 개최합니다.     1. 주제: 내가 경험한 문화예술 관련 활동 소개 2. 세부 주제: 공연   전시회, 도서   영화, 문화유산 3. 형식: 동영상(3분 이내) 4. 신청 기간: 2023. 7. 3.(월)~9. 1.(금) 5. 신청 형태: 개인 또는 모둠 6. 신청 대상: 전남대학교 대학생(※ 개인 및 모둠의 대표는 대학 재학생) 7. 신청 방법: 비교과 통합 플랫폼  성장마루 (https://grow.jnu.ac.kr) 교육혁신본부",2023-06-28 08:15:21.0
지능형모빌리티융합학과,[학사안내]2023학년도 2학기 휴학·복학 신청 안내,https://mobility.jnu.ac.kr/bbs/imob/69/850177/artclView.do,2023학년도 제2학기 휴학 복학 신청 안내  Ⅰ 휴학1. 신청 기간휴학 종류신청 기간대상자일반휴학(등록)2023. 8. 22.(화) ~ 10. 30.(월)  등록금 납부 후 휴학을 원하는 자일반휴학(미등록)2023. 8. 22.(화) ~ 8. 25.(금)  등록금 납부하지 않고 휴학을 원하는 자※ 등록 기간 내에만 휴학 신청 가능휴학연장2023. 8. 22.(화) ~ 8. 25.(금)  휴학 만료일이 2023. 8. 31.까지인 자군휴학(복무신고)입영일 한 달 전 ~ 입영일  학기 중에 군입대하는 학생 중 미등록으로 군휴학을,2023-06-28 08:07:34.0
지능형모빌리티융합학과,2023년도[창의콘텐츠(PD) 발굴대회] 교육생 모집,https://mobility.jnu.ac.kr/bbs/imob/69/848604/artclView.do,"한국전파진흥협회에서는 과학기술정보통신부 방송통신발전기금을 지원받아 국내 디지털미디어 전문인력을 양성하기 위해 「방송통신전문인력양성」 사업을 수행하고 있습니다.이와 관련하여, 청소년 대학생 대상으로 방송프로그램 기획, 제작, 편집 등의 멘토링 교육을 제공하고 결과물 심사를 통해 상금과 과학기술정보통신부 장관상 등을 수여하는  창의콘텐츠(PD) 발굴대회  교육생을 모집하오니 관심있는 학생의 참여 바랍니다.1) 교 육 명: 창의콘텐츠(PD, 방송기획자) 발굴대회2) 모집기간: '23. 5. 2.(화) ~ 6. 16.(금) 17:00까지3",2023-06-09 13:21:28.0
지능형모빌리티융합학과,"[공지] 시험기간 302호, 402호 강의실 열람 공지(~6/20 오전까지)",https://mobility.jnu.ac.kr/bbs/imob/69/848300/artclView.do,"안녕하세요, AI융합대학 학생 여러분!!시험기간동안 AI융합대학-302호, 402호 강의실 열람 공지 안내합니다.- 일시: 2023.06.08.(목) 18시~ 06.09.(금) 17시 - 일시: 2023.06.12.(월) 18시~ 06.20.(화) 08시 - 토요일, 일요일 공휴일은 폐쇄.- 매일 저녁 6시부터 다음날 아침 8시까지만 개방 (6월9일은 예외로 17시까지 오픈)※ 예약은 따로 필요 없으며, 융합대학 학생이면 자유롭게 사용 가능.※ 매일 아침 수업 및 시험으로 강의실은 오전 8시까지만 사용 가능.※ 강의실 사용 후 뒷처",2023-06-05 17:45:14.0
