학부,제목,링크,내용,작성일
에너지자원공학과,2023학년도 2학기 글로벌커뮤니케이션잉글리쉬 학점 미취득자 교과목 이수 조사 안내,https://resources.jnu.ac.kr/bbs/resources/1194/857981/artclView.do,"2023학년도 2학기 (2024년 2월 졸업예정자) 글커잉 학점 미취득자 교과목 이수 방안을 12.18(월)까지 학과사무실로 신청해 주시기 바랍니다(증빙서류 제출). 2023학년도 2학기 글커잉 학점 미취득자 교과목 이수 조사 개요     교과목명 학점 비고 기초영어 3 #9312;대체교과목 중 기 이수교과목이 있는 경우 소급하여 인정하지 않고, 다른 대체교과목을 택1하여 이수해야 함 #9313; 글커잉 대체교과목 신청: 학생이 해당과목 종강 전까지 포털 내 직접 신청 [종강 전까지 포털 내 글커잉 대체교과목 신청을 하지 않은 경우",2023-10-06 17:45:05.0
에너지자원공학과,2023년 하반기 도전장학(미래) 신청 안내,https://resources.jnu.ac.kr/bbs/resources/1194/857974/artclView.do,"2023년 하반기 도전장학(미래) 선발 안내가. 장학생 선발○ 자격: 2024년 2월 학사과정 졸업예정자로서 2024학년도 전기 우리 대학교 일반대학원에 진학하려는 자 (학.석사연계과정생도 지원 가능)※ 직전학기 성적 평균평점 2.5이상 (전남대학교 장학규정 제3조(장학생의 자격))○ 장학금: 자연예체능계열 2,300천원※ 단, 지원액은 가용예산 범위에 따라 다소 변동 가능함○ 제출서류대상 제출 서류 제출 기한 제출처 지원신청자 ◦ 도전장학(미래) 지원신청서 [별지 제1호 서식] ※ 붙임 참조 2023. 10.23.(월) 학과 사무",2023-10-06 17:29:45.0
에너지자원공학과,2024학년도 전기 일반대학원 에너지자원공학과 입학설명회 자료,https://resources.jnu.ac.kr/bbs/resources/1194/857332/artclView.do,2024학년도 전기 일반대학원 입학에 관심있는 학생들은 참고하시기 바랍니다.,2023-09-22 14:46:03.0
에너지자원공학과,2023년 2학기 에너지자원공학과 정독실 실원 모집,https://resources.jnu.ac.kr/bbs/resources/1194/856806/artclView.do,,2023-09-18 13:37:35.0
에너지자원공학과,2023학년도 빛고을장학재단 학업장려 장학생 신청,https://resources.jnu.ac.kr/bbs/resources/1194/856324/artclView.do,2023학년도 빛고을장학재단 학업장려 장학금 신청을 희망하는 학생은 학과실로 9.18(월) 오전11시까지 제출서류(원본)를 학과사무실로 제출해 주시기 바랍니다.장학유형: 생활비 1인당 150만원가. 지원 자격(다음 각 호에 모두 해당하는 자) 1) 직전학기 성적이 학과‧부(전공)별 평점 평균 4.5만점기준으로 3.0 이상인 자  2) 중위소득 150% 이하 / 한국장학재단 소득분위 7분위 이하. 제출 서류: 원본 제출 1) (서식) 장학금 지원 신청서 1부 2) 재학증명서 1부 3) 주민등록등본 1부( 23. 8. 30.이후 발급분,2023-09-12 16:41:20.0
에너지자원공학과,2023년 2학기 교과구분 정정 신청,https://resources.jnu.ac.kr/bbs/resources/1194/856216/artclView.do,"2023학년도 2학기 교과구분 정정 신청을 9월25일(월)까지 학과실로 신청서를 제출해주시기 바랍니다(신청서는 첨부파일 참고)◍ 교과구분 정정이란?예를 들어 2022학번의 경우 2022년도 교과과정을 따라 이수해야 졸업이 가능합니다.만약, 교과과정상 A라는 교과목이 전필인데 학생 성적표를 출력해서 보면 전선으로 인정된 경우 교과구분 정정 신청을 해야 합니다.반대의 경우에도 B라는 교과목이 전선인데 학생 성적표를 출력해서 보면 전필로 인정된 경우 교과구분 정정 신청을 해야 합니다.교필, 교선도 마찬가지입니다.",2023-09-12 09:39:57.0
에너지자원공학과,[대학원] 2023학년도 후기(2024년 8월) 석박사학위수여예정자 논문작성계획서 제출,https://resources.jnu.ac.kr/bbs/resources/1194/855735/artclView.do,2023학년도 후기(2024년 8월) 석 박사학위수여예정자에 대한 논문작성계획서를 10.13(금) 오전 11시까지 학과실로 제출해주시기 바랍니다.,2023-09-07 15:12:12.0
에너지자원공학과,[대학원] 전적대학원 취득학점 및 초과취득학점 인정신청서 제출,https://resources.jnu.ac.kr/bbs/resources/1194/855733/artclView.do,"전적대학원 취득학점 및 초과취득학점을 인정받고자 하는 학생이 있는 경우, 전적대학원[붙임4]/초과취득학점[붙임5] 인정신청서를 작성하여 신청서 및 성적증명서를 학과실로 10.10.(화)까지 제출해주시기 바랍니다.    가. 전적대학원 학점인정 - 동일 과정 이상의 국내 또는 외국 대학 대학원에서 학점 취득 후 우리 대학 대학원에 입학한 경우* 사례   전남대학교 일반대학원 석사[박사] 졸업[자퇴] 후, 전남대학교 일반대학원 석사[박사] 입학    충남대학교 일반대학원 석사 졸업 후, 전남대학교 일반대학원 석사 입학   동국대학교 일",2023-09-07 15:06:53.0
에너지자원공학과,[대학원] 2024년 2월 졸업예정 석사학위청구논문 접수자 안,https://resources.jnu.ac.kr/bbs/resources/1194/855315/artclView.do,"1. 2023학년도 전기(2024년 2월 졸업예정) 석사학위청구논문을 접수하오니 제출서류를 학과실로 10.6(금) 오전11시까지 제출해 주시기 바랍니다.구 분업 무 내 용2023학년도 전기(2024년 2월) 석사학위수여예정자   1. 심사용 학위청구논문 3부.2. 석사학위청구논문 심사원(붙임 #9314;) 1부.3. 학위논문 연구윤리 준수확인서(붙임 #9316;) 1부.(국영문 모두 제출)4. 연구윤리 교육 이수 수료증(붙임 #9317; 매뉴얼 참조) 1부.5. 심사료 입금 영수증 1부. - 석사 논문심사료: 100,000원 - 심",2023-09-05 16:45:10.0
에너지자원공학과,[대학원] 2024년 2월 졸업예정 박사학위청구논문 접수자 명단 제출 요청,https://resources.jnu.ac.kr/bbs/resources/1194/855180/artclView.do,"1. 2023학년도 전기(2024년 2월 졸업예정) 박사학위청구논문을 접수하오니 2023. 10. 4.(수) 11시까지 학과실로 해당서류 제출하여 주시기 바랍니다. 구 분업 무 내 용2023학년도 전기(2024년 2월) 박사학위수여예정자1. 심사용 학위청구논문 5부.2. 박사학위청구논문 심사원(붙임 #9314;) 1부.3. 학위논문 연구윤리 준수확인서(붙임 #9316;) 1부. - 국, 영문 모두 제출4. 연구윤리 교육 이수 수료증(붙임 #9317; 매뉴얼 참조) 1부.5. 심사료 입금 영수증 1부. - 박사 논문심사료: 300,0",2023-09-05 10:49:53.0
에너지자원공학과,2023년 2학기 추가 등록기간 안내,https://resources.jnu.ac.kr/bbs/resources/1194/854323/artclView.do,,2023-08-28 10:34:59.0
에너지자원공학과,2023년 2학기 온라인 안전교육 이수 안내,https://resources.jnu.ac.kr/bbs/resources/1194/854086/artclView.do,"1. 2023학년 2학기 과학기술분야 연구실의 연구활동종사자에 대한 안전교육을 아래와 같이 실시하오니 안전교육을 반드시 이수해 주시기 바랍니다.  (교육방법) 연구실안전관리통합시스템(https://safety.jnu.ac.kr) 또는 모바일안전교육(safety.jnu.ac.kr)을 통한 안전교육 이수(붙임2, 3의 매뉴얼 참조) ※ 코로나19 상황에 따라 신규, 정기 교육대상 구분없이  온라인 이수  가능(한시적)  (교육기간) 2023. 8. 23.(수) ~ 2024. 1. 31.(수)  (교육대상) 교수, 조교, 직원, 대",2023-08-24 13:59:03.0
에너지자원공학과,2023학년도 2학기 2차 국가근로장학금 학생 신청 기간 안내,https://resources.jnu.ac.kr/bbs/resources/1194/853710/artclView.do,,2023-08-19 19:39:13.0
에너지자원공학과,[대학원] 2024년 2월 졸업예정 석박사학위청구논문 심사 일정 안내,https://resources.jnu.ac.kr/bbs/resources/1194/853073/artclView.do,2024년 2월 졸업예정 석박사 학위청구논문 심사 일정입니다. 참고하시기 바랍니다.,2023-08-09 09:39:25.0
에너지자원공학과,2023학년도 2학기 일반공학프로그램 및 공학프로그램 간 전환 신청 안내,https://resources.jnu.ac.kr/bbs/resources/1194/853029/artclView.do,"2023학년도 2학기 일반공학프로그램 및 공학프로그램 간 전환 신청자는 신청서를 작성하시어 9.1(금)까지 학과사무실로 제출해주시기 바랍니다. 가. 대상자 1) 4학기 이수 후 5학기 개시 전에 해당하는 학생 중 전환 신청자 2) 6학기 이수 후 7학기 개시 전에 해당하는 학생 중 부득이한 사유가 있는 전환 신청자 3) 2006학년도 입학자 및 그 이전의 입학자로서 졸업 1년 전에 해당하는 학생 중 전환 신청자(6학기 이수 후 7학기 전) 4) 편입 후 1학기 이내에 해당하는 학생 중 공학프로그램으로 전환 신청자 5) 부전공, 복수",2023-08-08 13:27:09.0
에너지자원공학과,2023학년도 2학기 대체교과목 신청,https://resources.jnu.ac.kr/bbs/resources/1194/852812/artclView.do,"2023학년도 제2학기 대체교과목 신청이 필요한 학생은9/4(월) 오후1까지 학과실로 신청서 제출하신 후 수강신청 하시기 바랍니다. 신청서 제출하지 않고 조교에게 확인없이  본인만 수강신청 할 경우 대체교과목 신청이 되지 않습니다. 주의하시기 바랍니다.1. 대체교과목 인정 사유: 교과목을 이수 또는 재이수하고자 할 때 교육과정 개편으로 교과목이 폐지되어 이수할 수 없거나, 동일교과목이 지정되지 않은 경우2. 제출서류: 대체교과목 지정신청서 1부3. 참고사항  가. 폐지 변경된 교과목은  원교과목 으로, 대신 이수할 교과목은  대체교",2023-08-02 12:25:54.0
에너지자원공학과,지질 및 광산 설계 소프트웨어인‘Surpac’무상 교육 수강생을 모집 안내,https://resources.jnu.ac.kr/bbs/resources/1194/852329/artclView.do,부경대학교 원료광물 개발 스마트마이닝 특화대학사업단에서는 자원공학 관련 학과 2~4학년 재학생을 대상으로 지질 및 광산 설계 소프트웨어인 Surpac 무상 교육 수강생을 모집한다고 하니 관심있는 학생들은 참고하시기 바랍니다.1. 주요내용 가. 교육일자: 2023.08.21.(월) ~ 08.22.(화) / 총8H 나. 교육장소: 부경대학교(대연) 환경해양관 5층 전산실 다. 모집기간: 2023. 7. 24.(월)~8. 9.(수) 라. 모집대상: 전국 자원공학 관련 학과 2~4학년 재학생 10명 / 선착순 마감 마. 제출서류: 신청서,2023-07-25 09:06:30.0
에너지자원공학과,[대학원]2023년 2학기 대학원 수료후등록 신청,https://resources.jnu.ac.kr/bbs/resources/1194/852254/artclView.do,"1. 2023학년도 2학기 일반대학원 수료후등록 신청 기간을 다음과 같이 알려드리니 해당 학생이 신청하시기 바랍니다.   2. BK21사업 및 국가연구개발사업(교수연구비장학금 포함)에 참여하거나 과학기술분야 연구실의 연구활동종사자에 해당되는 대학원생은 수료후등록을 반드시 신청하시어 연구비, 인건비 지급 및 연구활동종사자 보험 가입에 따른 불이익이 없도록 참고하시기 바랍니다.   3. 신청방법 가. 대상: 일반대학원 및 전문 특수대학원 수료생 나. 절차: 교육지원 내 학사업무 등록 대학원 수료후등록신청 신청 다. 신청기간: 2023.",2023-07-24 10:38:29.0
에너지자원공학과,[온실가스감축혁신인재양성사업] 2023년 한국환경공단 하계 인턴쉽 모집 결과 안내,https://resources.jnu.ac.kr/bbs/resources/1194/851632/artclView.do,"한국환경공단 하계 인턴쉽 모집에 따른 선발인원을 아래와 같이 안내합니다.선발인원은 첨부의 서약서 작성하여 7.19.(수)까지 메일로 회신하여 주시기 바랍니다.(수신처: kkk38@jnu.ac.kr)자세한 인턴쉽 진행 안내는 인턴쉽 시작 전 선발인원에게 별도로 안내할 예정입니다.*선발인원: 4명4학년201216박**4학년175221이**4학년200975전**4학년201075조***인턴쉽 기간: 2023. 7.24.(월) ~ 2023. 8. 18.(금) - 4주간, 공휴일(8/15) 제외 총 19일(09시~17시, 7시간/일) 연속실습",2023-07-13 14:30:46.0
에너지자원공학과,[학부] 2023년 8월 학부 졸업사정 제출 서류 안내,https://resources.jnu.ac.kr/bbs/resources/1194/851459/artclView.do,2023년 8월 학부 졸업사정 관련 안내   2023년 8월 졸업을 위한 졸업사정을 실시합니다. 증빙서류는 학과실로 2023년 7월 20일까지 학과실로 제출해주시기 바랍니다. 메일 제출 가능합니다. energy@jnu.ac.kr 메일로 제출 후 메일 확인 전화(062-530-1720) 하시기 바랍니다.졸업 위해서는 다음 요건을 모두 만족해야 졸업이 가능합니다.   졸업시험졸업논문EXIT INTERVIEW컴퓨터영역외국어영역ABEEK인증자 제출 서류인증학생○○○○○○항목자격시행일비고졸업시험▪에너지자원공학캡스톤디자인 수강자 졸업시험 응시,2023-07-11 16:28:19.0
에너지자원공학과,[대학원] 2023학년도 2학기 대학원 저소득층 장학금 신청 안내,https://resources.jnu.ac.kr/bbs/resources/1194/850941/artclView.do,"1. 2023학년도 2학기 대학원 저소득층 장학금(등록금 감면)과 관련하여 다음과 같이 안내하오니, 관심있는 학생은 참고하시기 바랍니다.   저소득층 장학금 주요 사항             가. 신청 자격:  23학년도 2학기 등록 예정자로 '23학년도 1학기 성적이 평균평점 2.25(실점 75점) 이상인 자 중 저소득층 장학생 선발 기준에 해당하는 재학생 [붙임1 참고] 나. 선발 장학 종류 (일반대학원생은 창조장학4만 선발) - 창조장학1: 등록금 전액 - 창조장학2: 수업료2 전액 - 창조장학3: 수업료2 반액 - 창조장학4:",2023-07-06 09:52:10.0
에너지자원공학과,[해외자원개발협회] 「전략광물자원개발 실무교육」 개최 관련 홍보,https://resources.jnu.ac.kr/bbs/resources/1194/850740/artclView.do,"해외자원개발협회에서는 자원개발 관련 대학(원)생들에게 미래 자원개발 인력의 실무능력 향상을 위한 광물자원 탐사, 갱내채광 운영실무, 로드헤더 굴착 공법의 이해, TBM 굴착 공법의 이해, 선광 공정, 습식제련 공정의 전반적인 실무교육을 제공하기 위해2023년도 자원개발 실무교육 사업 중 심화과정인 「전략광물자원개발 실무교육」을 해외자원개발협회와 스마트 마이닝 컨소시엄이 협력하여 7월31일(월) ~ 8월2일(수)(3일간), 오전 9시00분 ~ 오후 5시00분(점심시간 12:00-14:00 제외)에 실시간 온라인 강의(zoom)로 개최",2023-07-04 15:16:10.0
에너지자원공학과,2023학년도 2학기 등록 공고,https://resources.jnu.ac.kr/bbs/resources/1194/850484/artclView.do,,2023-07-03 09:18:15.0
에너지자원공학과,[대학원] 2023년 하반기 일반대학원 외국어 및 종합시험 신청 및 면제신청 안내,https://resources.jnu.ac.kr/bbs/resources/1194/850271/artclView.do,"1. 어학 및 종합시험 신청 일정 - 신청서 제출구  분일  정장  소 외국어 및 종합시험 신청 2023. 7. 6.(목)   7. 12.(수) 오전11시학과사무실 종합시험(대학별 자체시행) 2023. 7. 26.(수) ※ 학년력 일자이며, 대학별 시행일은 변경될 수 있음 관리대학 지정 장소 외국어시험2023. 7. 27.(목) 09:30~관리대학 지정 장소 합격자 발표2023. 8. 23.(수) 예정전남대학교 포털    2. 어학 및 종합시험 면제 신청 일정 - 면제신청서 및 엑셀파일 제출구    분일    정장    소면제 신청",2023-06-28 17:16:33.0
에너지자원공학과,2023년 8월 학부 졸업(수료) 대상자 중 유보신청 희망자 신청 안,https://resources.jnu.ac.kr/bbs/resources/1194/849452/artclView.do,유보 신청 기간 : 6.26(월) ~ 7.7(금) 18:00 [추가 신청 기간 없음] 전남대포털-교육지원-내 학사업무-등록-학부 졸업(수료)유보 유보비 납부 기간[고지서발행] 7.17(월)-7.19(수) 16:00 [추가 납부 기간 없음] 전남대포털-등록-학부졸업(수료)유보-고지서출력,2023-06-20 13:33:13.0
에너지자원공학과,[대학원] 2023학년도 후기 일반대학원 입학전형 합격자(학석사연계전형 합격자 포함) 유의사항 안내,https://resources.jnu.ac.kr/bbs/resources/1194/849398/artclView.do,,2023-06-20 09:30:03.0
에너지자원공학과,2023학년도 2학기 휴학 복학 신청 안,https://resources.jnu.ac.kr/bbs/resources/1194/849102/artclView.do,자세한 내용은 첨부파일 참고하시기 바랍니다.휴학 종류신청 기간대상자일반휴학(등록)2023. 8. 22.(화) ~ 10. 30.(월)  등록금 납부 후 휴학을 원하는 자일반휴학(미등록)2023. 8. 22.(화) ~ 8. 25.(금)  등록금 납부하지 않고 휴학을 원하는 자 ※ 등록 기간 내에만 휴학 신청 가능휴학연장2023. 8. 22.(화) ~ 8. 25.(금)  휴학 만료일이 2023. 8. 31.까지인 자군휴학(복무신고)입영일 한 달 전 ~ 입영일  학기 중에 군입대하는 학생 중 미등록으로 군휴학을 원하는 자는 일반휴학(미등록,2023-06-15 15:39:48.0
에너지자원공학과,[온실가스감축혁신인재양성사업] 2023년 한국환경공단 하계 인턴쉽 모집,https://resources.jnu.ac.kr/bbs/resources/1194/848515/artclView.do,,2023-06-08 13:24:13.0
에너지자원공학과,응원장학금 안,https://resources.jnu.ac.kr/bbs/resources/1194/848379/artclView.do,"전남대학교에서는 가계곤란 상황에 직면한 학생의 학업 여건을 보장하기 위한 「응원장학금」이 신설되었다고 합니다.1. 장학개요 가. 장학명칭: 응원장학금 나. 목적 - 장학 관련 규정 또는 지침상의 요건을 충족하지 못하여 장학금 혜택에서 소외된 학생의 구제 - 경제적 위기상황에 직면한 학생의 학업여건 보장 및 장학 사각지대 해소 다. 지원대상: 학부 재학생으로 가계곤란 등의 사유로 등록금 지원이 필요한 자 - 소득분위 0~1분위: 국가장학금 지원 자격 미달*로 장학금 지원을 받지 못한 경우   * 성적 조건 미충족, 국가장학금 수혜횟수",2023-06-07 10:39:11.0
에너지자원공학과,2023년 1학기 성적을 기반으로 한 장학사정 에너지마일리지 시스템 전산 업로드 안내,https://resources.jnu.ac.kr/bbs/resources/1194/848157/artclView.do,,2023-06-05 09:37:35.0
에너지자원공학과,해외자원개발협회 자원개발탐사 기술의 현황과 전망 교육 개최 안내,https://resources.jnu.ac.kr/bbs/resources/1194/847683/artclView.do,"해외자원개발협회에서는 자원개발 관련 대학(원)생들에게 미래 자원개발 인력의 실무능력 향상을 위한 물리탐사와 기계학습, CCS 관련 모니터링 지질/물리탐사, 글로벌 지질/물리탐사 응용 사례분석,  GPR 탐사, 탄성파 전파형 역산, 자원개발 관련 대학생들을 위한 멘토링 등 전반적인 실무교육을 제공하기 위해 2023년도 자원개발 실무교육 사업 중 기초과정인 「자원개발 탐사 기술의 현황과 전망」 교육을 해외자원개발협회와 한국지구물리/물리탐사학회가 협력하여            6월26일(월) ~ 28일(수)(3일간), 오전 10시00분",2023-05-30 13:36:17.0
에너지자원공학과,2023년 2학기 국가장학금 1차 신청 안내,https://resources.jnu.ac.kr/bbs/resources/1194/847490/artclView.do,"1. 2023학년도 2학기 국가장학금 1차 신청 일정을 다음과 같이 안내합니다.가. 신청대상: 재학생*, 복학생, 재입학생, 신입생, 편입생* 재학생은 국가장학금 1차 신청 원칙(2차 신청 시 재학 중 2회에 한하여 지원 가능)나. 신청기간: '23. 5. 23.(화) ~ 6. 22.(목) 18:00 (총 31일간)- 서류제출 및 가구원 정보제공 동의 기간: '23. 5. 23.(화) ~ '23. 6. 29.(목) 18:00※ 주말․공휴일 포함 24시간 신청 가능, 마지막 날은 18시 마감※ 여수캠퍼스 학생:  전남대학교(본교)",2023-05-25 16:41:20.0
에너지자원공학과,전남대학교 에너지자원공학과 『온실가스감축혁신인재양성사업』 장학생 선발 및 수여식 개최,https://resources.jnu.ac.kr/bbs/resources/1194/846758/artclView.do,"전남대학교 에너지자원공학과에서 실시하는 『온실가스감축혁신인재양성사업』(CCUS사업, 사업단장: 이정환 교수)에서 학부생 및 대학원생들을 대상으로 5월 17일(수) 장학생을 선발하고 수여식을 개최하였다.  해당 사업은 교육부와 산업통상자원부의 부처협업형 인재양성 사업의 일환으로서 전북대 자원에너지공학과와 컨소시엄을 구성해 추진중인 인력양성사업이다.학부생 및 대학원생을 대상으로 온실가스 감축 혁신기술, 혁신정책, 국제협력 교육 프로그램 운영 등을 통해 탄소 포집, 활용, 저장 기술에 이르는 전주기적 기술과 탄소중립 정책개발, 온실가스",2023-05-17 16:11:42.0
에너지자원공학과,2023년 상반기 도전장학(미래) 선발 신청서 제출,https://resources.jnu.ac.kr/bbs/resources/1194/846554/artclView.do,"「2023년 상반기 도전장학(미래) 선발 계획」을 다음과 같이 공고하오니 신청자는 5.22(월)까지 학과실로 신청서 제출 바랍니다. 가. 장학생 선발 1). 자격: 2023년 8월 학사과정 졸업예정자로서 2023학년도 후기 우리 대학교 일반대학원에 진학하려는 자 (학.석사연계과정생도 지원 가능) ※ 직전학기 성적 평균평점 2.5이상 (전남대학교 장학규정 제3조(장학생의 자격))  2). 장학금: 인문사회계열 1,700천원, 자연예체능계열 2,300천원 ※ 단, 지원액은 가용예산 범위에 따라 다소 변동 가능함  나. 제출서류  대상제",2023-05-16 11:03:44.0
에너지자원공학과,[온실가스감축혁신인재양성사업] 2023년 뉴멕시코 광산공과대학 교환학생 모집,https://resources.jnu.ac.kr/bbs/resources/1194/845501/artclView.do,,2023-05-04 09:54:39.0
에너지자원공학과,[해외자원개발협회] 「석유･가스투자 분석 실무」 교육 개최 관련 신청 안내,https://resources.jnu.ac.kr/bbs/resources/1194/845187/artclView.do,"해외자원개발협회에서는 자원개발 관련 대학(원)생들에게 미래 자원개발 인력의 실무능력 향상을 위한 석유･가스사업 계약   회계, 원유   가스(LNG)도입 계약, 탐사   생산광구 사업성 평가 등 석유･가스투자 분석의 전반적인 실무교육을 제공하기 위해2023년도 자원개발 실무교육 사업 중 심화과정인 「석유･가스투자 분석 실무」 교육을 해외자원개발협회와 디지털 오일필드 컨소시엄이 협력하여 5월22일(월) ~ 24일(수)(3일간), 오전 9시00분 ~ 오후 4시30분(점심시간 12:00-13:30 제외)에 실시간 온라인 강의(zoom)로",2023-05-01 14:41:00.0
에너지자원공학과,[대학원] 2023년 8월 졸업예정 석박사학위청구논문 심사 서류 제출 (~6/16),https://resources.jnu.ac.kr/bbs/resources/1194/844254/artclView.do,"2023년 8월 졸업예정 석박사학위청구논문 심사서류를 6.16(금)까지 학과실로 제출해주시기 바랍니다. 1. 심사완료 후 결과보고 구분제출기한제출서류(제출방법)학과6.16(금) 1) 박사과정 - 심사위원장: 승낙서 1부, 심사결과표 1부, 심사요지서 1부(심사위원 연서로 작성), 심사일정표 1부, 중간보고서 3부 - 심사위원: 승낙서 1부, 심사결과표 1부     2) 석사과정 심사위원(장): 승낙서 1부, 심사결과표 1부   【논문표절예방프로그램(Turnitin, Copykiller) 유사도검사 실시 및 제출서류】 #9312; 유",2023-04-19 09:59:50.0
에너지자원공학과,2023학년도 후기 일반대학원 신입생 모집 입학설명회 자료 및 안내,https://resources.jnu.ac.kr/bbs/resources/1194/844156/artclView.do,,2023-04-18 10:36:08.0
에너지자원공학과,(재)퍼시스목훈재단 2023학년도 1학기 장학생 신청,https://resources.jnu.ac.kr/bbs/resources/1194/843778/artclView.do,"제목: (재)퍼시스목훈재단 2023학년도 1학기 장학생 선발 요청퍼시스목훈재단 2023학년도 1학기 장학생 선발을 한다고 하니 관심있는 학생은 학과실로 4.314(금) 오전11시까지 학과실로 서류 제출해주시기 바랍니다  가. 선발인원: 3, 4학년 재학생 총 4명  나. 선발학과: 에니지자원공학과, 소프트웨어공학과, 전자공학과, 컴퓨터정보통신공학과 각 1명  다. 선발기준- 가정환경 악화로 인하여 학비조달이 어려운 자- 총 평균평점 3.0이상인 자- 교내 외 생활에서 타의 모범이 되는 자  라. 지원내용- 지원기간: 2023학년도",2023-04-12 14:37:10.0
에너지자원공학과,2023 기업가 멘토링 지원사업 참가 학생  모집,https://resources.jnu.ac.kr/bbs/resources/1194/843320/artclView.do,"기업연계형 프로그램으로 재학생과 지역 기업체에 재직중인 기업가와 멘토-멘티 관계를 맺고, 진학 취업 전공 등 다양한 주제로 멘토링을 함으로써 지속적인 유대관계 형성 및 학생들의 맞춤형 취업 채널 구축을 위한 목적으로 『2023 기업가 멘토링 지원사업』을 시행하고자 합니다.관심있는 학생들은 참고하시기 바랍니다.- 다    음 -명 칭: 2023 기업가 멘토링 지원사업운영개요 1) 모집형태: 재학생(2~4인) 및 기업가(동문포함)로 구성된 팀 2) 모집팀수: 10팀 내외  3) 팀 구 성: 멘티(재학생)와 멘토(산업체) 1인 (팀 구성",2023-04-07 09:22:44.0
에너지자원공학과,2023학년도 전남대학교 학생 온라인 폭력예방교육 실시 안내,https://resources.jnu.ac.kr/bbs/resources/1194/843106/artclView.do,"고등교육 기관은 관련 법령에 따라 재학중인 학생은 매년 폭력예방교육(성폭력 가정폭력)을 연 1회 이상 이수하여야 합니다.  가. 교육기간: 2023. 4. 1.(금) ~ 12. 31.(토)  나. 교육대상: 전남대학교 재학중인 학생  다. 온라인 교육 이수 방법 및 결과 확인    - 전남대 포털 로그인   우측 「교육훈련」   폭력예방교육(성희롱, 성폭력 등)    - 전남대 스토어   폭력예방교육앱(스마트폰 교육 이수시 데이터요금 발생 주의)    - 교육 수료증은 PC(https://edupool.jnu.ac.kr/)에서 출력",2023-04-04 15:54:10.0
에너지자원공학과,2023학년도 1학기 글로벌커뮤니케이션잉글리쉬  학점 미취득자 교과목 이수 안내,https://resources.jnu.ac.kr/bbs/resources/1194/842911/artclView.do,2021학년도 이후 글로벌커뮤니케이션잉글리쉬(이하 글커잉) 교과목 학점 미취득자에 대한 대체 방안을 안내한 바 있습니다.   이에 2023학년도 1학기 글커잉 학점 미취득자  교과목 이수 방안을 조사하니 해당 학생은  2023. 6. 16(금)까지 학과실로 대체방안(택1)과 영어공인 인증시험 성적표로 택 할 경우 해해당 서류를 제출하여 주시기 바랍니다.     2023학년도 1학기 글커잉 학점 미취득자 교과목 이수 조사 개요    ❍ 학점 미취득자: 에너지자원공학과 19명교과목명학점비고기초영어3#9312;대체교과목 중 기 이수교과목,2023-04-03 15:31:11.0
에너지자원공학과,2023년 외국어응시료 지원 안내,https://resources.jnu.ac.kr/bbs/resources/1194/842333/artclView.do,"2023년 에너지자원공학과 외국어 응시료 지원에너지자원공학과에서는 다음과 같이 외국어시험 응시료를 지원하고자 하오니 많은 참여 바랍니다.   1. 지원대상: 학부 재학생(휴학,제적,수료,유보생 지원 불가), 대학원 재학생(수료후등록생 지원 불가)   2. 지원내용: 2023년3월부터 응시한 공인 외국어시험 응시료(토익,토플,오픽,텝스 등)   3. 지원방식: 학생 개별 선접수 응시후 점수 제출자에 응시료 지원* 예산이 많지 않으므로 선착순 지원* 점수 공개 가능함을 원칙으로 함.* 외국어점수는 전남대학교 자기계발활동기록부에 업로드.",2023-03-27 16:48:55.0
에너지자원공학과,재단법인 DB김준기문화재단  2023학년도 1학기 DB드림리더장학생 추천 제출,https://resources.jnu.ac.kr/bbs/resources/1194/842120/artclView.do,"재단법인 DB김준기문화재단에서 2023학년도 1학기 DB드림리더장학생을 다음과 같이 선발한다 하오니, 관심있는 학생은 4월3일까지 학과실로 신청서류 제출하시기 바랍니다.    가. 추천인원: (공과대학: 3명(신소재공학부 1명, 에너지자원공학과 1명, 전기공학과 1명)  ※ 재단 최종 선발인원은 아님    나. 장학금액: 1인당 180만원 ※ 학업장려금(생활비) 지원 다. 자격요건(1~4번의 요건 모두 만족한 자)  1) 학업열의가 높으나 가정형편이 곤란하여 학업에 어려움을 겪는 자  2) 한국장학재단 학자금 지원구간 2구간 이하인",2023-03-24 13:19:35.0
에너지자원공학과,2023년 1학기 최종 등록기간 및  휴복학 안내,https://resources.jnu.ac.kr/bbs/resources/1194/841645/artclView.do,,2023-03-20 09:31:57.0
에너지자원공학과,해외자원개발협회 주관  2023 에너지자원 개발 산업 현황과 전망 교육 개최 안내,https://resources.jnu.ac.kr/bbs/resources/1194/841363/artclView.do,"해외자원개발협회에서는 자원개발 관련 대학(원)생들에게 향후 자원개발 분야 인력으로 성장할 수 있도록 석유 가스 및 광물자원 개발 분야뿐만 아니라 에너지 산업 전반에 대한 동향 및 전망 등의 정보를 제공하여 진로 방향 수립에 도움을 제공하기 위해2023년도 자원개발 실무교육 사업 중 기초과정인 「2023 에너지 자원 개발 산업 현황과 전망」 교육을 해외자원개발협회와 한국석유공학회가 협력하여 4월5일(수) ~ 7일(금)(3일간), 오전 9시00분 ~ 오후 16시30분(점심시간 12:00-13:30 제외)에 온라인 실시간 강의(zoom)",2023-03-15 14:09:24.0
